answer_equal,candidate,cap_hit_delta,exact_delta,example_id,malformed_delta,peft_answer,peft_cap_hit,peft_exact,peft_malformed,prompt_variant,text_equal,vllm_token_ids_answer,vllm_token_ids_cap_hit,vllm_token_ids_exact,vllm_token_ids_malformed
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,473,-1.0,,1.0,0.0,1.0,default,False,(41 - 26 + 48) / 4,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,475,0.0,(66 * 38 - 55 * 58) / 10,0.0,0.0,0.0,default,True,(66 * 38 - 55 * 58) / 10,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,483,-1.0,,1.0,0.0,1.0,default,False,(39 + 59 - 70) * 26 / 100,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,522,0.0,(63 * 44 - 79 * 33) / 10,1.0,0.0,0.0,default,False,(63 - 44 + 33) / 79,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,529,-1.0,,1.0,0.0,1.0,default,False,82+14+99-4,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,1.0,0.0,534,0.0,83×(35+55)-9,0.0,0.0,1.0,default,False,,1.0,0.0,1.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,578,0.0,(96-5)*4+9,1.0,0.0,0.0,default,False,96*5-46*9+295,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,583,0.0,(25*10+53)*9,0.0,0.0,0.0,default,True,(25*10+53)*9,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,586,0.0,,1.0,0.0,1.0,default,False,,1.0,0.0,1.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,599,0.0,(56-4*14)/60,1.0,0.0,0.0,default,False,(56 - 4 * 60) / 14,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,604,-1.0,,1.0,0.0,1.0,default,False,(71 - 46) * 3 + 2,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,605,0.0,(53 + 41) * (67 - 58) / 2,0.0,0.0,0.0,default,False,53+41-58,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,622,0.0,(47 + 69) * 79 - 98,0.0,0.0,0.0,default,False,47+69+79+98-199,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,623,-1.0,,1.0,0.0,1.0,default,False,(59 - 29) * (32 / 53) + 32,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,632,-1.0,,1.0,0.0,1.0,default,False,(50*1-81+47)/4,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,642,0.0,(66 * 71) + (66 - 60),0.0,0.0,0.0,default,False,66*71-60-66,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,646,-1.0,,1.0,0.0,1.0,default,False,(95-8*2+67)/6,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,661,0.0,,1.0,0.0,1.0,default,False,646+46*18-69=695,0.0,0.0,1.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,681,-1.0,,1.0,0.0,1.0,default,False,(22 + 26) * (69 - 56) / 10,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,707,0.0,(63*54-32*18)/63,0.0,0.0,0.0,default,True,(63*54-32*18)/63,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,723,0.0,(24 * 72 - 100 * 47) / 100,0.0,0.0,0.0,default,True,(24 * 72 - 100 * 47) / 100,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,729,0.0,,1.0,0.0,1.0,default,False,73×4+9×9-9=319,0.0,0.0,1.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,782,0.0,(10 * 19) + 82,0.0,0.0,0.0,default,True,(10 * 19) + 82,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,840,0.0,(10 * 22 + 40) / 91,0.0,0.0,0.0,default,False,(10 * 22) + 40 - 91,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,848,0.0,(17*5+61)*12,0.0,0.0,0.0,default,True,(17*5+61)*12,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,855,-1.0,71×9-4×55,1.0,0.0,1.0,default,False,71*9-45,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,874,0.0,(32*92-67)/90,1.0,0.0,0.0,default,False,92+32+90-67,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,882,0.0,(48 * 65 - 71 * 82) / 103,1.0,0.0,0.0,default,False,(48 * 65 - 71 * 82) / 10,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,892,0.0,,1.0,0.0,1.0,default,False,87×(12-4)+10,0.0,0.0,1.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,910,0.0,(84*21-98*20)/14,1.0,0.0,0.0,default,False,(84*21-9801)/20,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,980,0.0,(53*14+12*11),0.0,0.0,0.0,default,True,(53*14+12*11),0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,982,0.0,(46*59+91)/86,1.0,0.0,0.0,default,True,(46*59+91)/86,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign-1,-1.0,0.0,99,0.0,(12*68-85*10)/10,1.0,0.0,0.0,default,False,85+12+68-10,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign-1,0.0,0.0,999,0.0,,1.0,0.0,1.0,default,False,,1.0,0.0,1.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1004,0.0,76+81-51+13,0.0,0.0,0.0,default,False,76+81+51-13,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1009,0.0,87-30+83-58,0.0,0.0,0.0,default,True,87-30+83-58,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1030,0.0,96-37+60+66,0.0,0.0,0.0,default,True,96-37+60+66,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1042,0.0,21+89-37+1,0.0,0.0,0.0,default,True,21+89-37+1,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1052,0.0,100+4-39+76,0.0,0.0,0.0,default,True,100+4-39+76,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,1085,0.0,30+44-8+32,0.0,0.0,0.0,default,True,30+44-8+32,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,134,0.0,39+76-3+41,0.0,0.0,0.0,default,True,39+76-3+41,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,177,0.0,34+80+99-70,0.0,0.0,0.0,default,True,34+80+99-70,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,190,0.0,16+15-77,0.0,0.0,0.0,default,True,16+15-77,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,200,0.0,64+65-20,0.0,0.0,0.0,default,True,64+65-20,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,216,0.0,2+59+76-11,0.0,0.0,0.0,default,True,2+59+76-11,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,218,0.0,10*65-5*3,0.0,0.0,0.0,default,True,10*65-5*3,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,219,0.0,33+87-93+84,0.0,1.0,0.0,default,True,33+87-93+84,0.0,1.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,1.0,230,0.0,91+18+52-74,0.0,0.0,0.0,default,False,91+18+74-52,0.0,1.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,237,0.0,53+81-33-2,0.0,0.0,0.0,default,True,53+81-33-2,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,238,0.0,35*27-25-9,0.0,0.0,0.0,default,True,35*27-25-9,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,247,0.0,37+67-40+24,0.0,0.0,0.0,default,True,37+67-40+24,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,249,0.0,97-18-39+56,0.0,0.0,0.0,default,True,97-18-39+56,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,299,0.0,99*97-89,0.0,0.0,0.0,default,True,99*97-89,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,328,0.0,78-20+49,0.0,0.0,0.0,default,False,78-20+49-78,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,345,0.0,44-5+63-40,0.0,0.0,0.0,default,False,44-5-63,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,359,0.0,67+65-24+98,0.0,0.0,0.0,default,False,67+65+98-24,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,367,0.0,57-4+81/8,0.0,0.0,0.0,default,False,57-4-81/8,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,371,0.0,2+97-62-32,0.0,0.0,0.0,default,True,2+97-62-32,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,382,0.0,25*90-11-50,0.0,0.0,0.0,default,True,25*90-11-50,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,392,0.0,36*60-30+11,0.0,0.0,0.0,default,False,36*60-30*11,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,40,0.0,67-18+6,0.0,0.0,0.0,default,False,67-18-27,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,413,0.0,27+74-22-46,0.0,0.0,0.0,default,False,27+74-22+46,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,415,0.0,29+77-52,0.0,0.0,0.0,default,True,29+77-52,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,1.0,424,0.0,21+76-21,0.0,0.0,0.0,default,False,21+76-21+42,0.0,1.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,473,0.0,41+26-36,0.0,0.0,0.0,default,False,41+26-36+48,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,475,0.0,66+55-38+58,0.0,0.0,0.0,default,False,66+55+58-38,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,483,0.0,39+70-59-26,0.0,0.0,0.0,default,True,39+70-59-26,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,522,0.0,63-44+33-79,0.0,0.0,0.0,default,True,63-44+33-79,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,529,0.0,82+99-4+14,0.0,0.0,0.0,default,False,82+99+14-4,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,534,0.0,83*55-35+9,0.0,0.0,0.0,default,True,83*55-35+9,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,578,0.0,96+5-46+9,0.0,0.0,0.0,default,True,96+5-46+9,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,583,0.0,25*10+90-53,0.0,0.0,0.0,default,False,25*10+90+53,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,586,0.0,41-53+6-87,0.0,0.0,0.0,default,True,41-53+6-87,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,599,0.0,56/4+14-60,0.0,0.0,0.0,default,True,56/4+14-60,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,604,0.0,71+46-43+2,0.0,0.0,0.0,default,False,71+46+43-2,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,605,0.0,58+67-41,0.0,0.0,0.0,default,True,58+67-41,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,622,0.0,47+79+98-69,0.0,0.0,0.0,default,True,47+79+98-69,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,623,0.0,59-29+32-53,0.0,0.0,0.0,default,True,59-29+32-53,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,632,0.0,50-81+47-1,0.0,0.0,0.0,default,True,50-81+47-1,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,642,0.0,66*66+71-60,0.0,0.0,0.0,default,True,66*66+71-60,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,646,0.0,8*67-2-95,0.0,0.0,0.0,default,False,867-952,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,661,0.0,64*69-46+18,0.0,0.0,0.0,default,False,64*69-46-18,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,681,0.0,22+69-56-26,0.0,0.0,0.0,default,True,22+69-56-26,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,707,0.0,54+32-18,0.0,0.0,0.0,default,False,54+32-18+63,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,723,0.0,24*100-72-47,0.0,0.0,0.0,default,True,24*100-72-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,729,0.0,73*9+4-9,0.0,0.0,0.0,default,True,73*9+4-9,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,782,0.0,10*82-19-89,0.0,0.0,0.0,default,False,10+19+82+89,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,840,0.0,10+22+40-91,0.0,0.0,0.0,default,False,10+22+40+91,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,848,0.0,17*61-5*12,0.0,0.0,0.0,default,True,17*61-5*12,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,855,0.0,71*9-455,0.0,0.0,0.0,default,True,71*9-455,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,874,0.0,32*90-92+67,0.0,0.0,0.0,default,True,32*90-92+67,0.0,0.0,0.0
False,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,882,0.0,71-48+82-65,0.0,0.0,0.0,default,False,48+71-65+82,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,892,0.0,4*12+10-87,0.0,0.0,0.0,default,True,4*12+10-87,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,910,0.0,84-20+21-14,0.0,0.0,0.0,default,True,84-20+21-14,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,980,0.0,53*12+11-14,0.0,0.0,0.0,default,True,53*12+11-14,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,982,0.0,46+91+86-59,0.0,0.0,0.0,default,True,46+91+86-59,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,99,0.0,12*85-68+10,0.0,0.0,0.0,default,True,12*85-68+10,0.0,0.0,0.0
True,factor_gaussian_lora:seed668789807:s0.0075:sign1,0.0,0.0,999,0.0,39+74-71-50,0.0,0.0,0.0,default,True,39+74-71-50,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1004,0.0,76*51-81-13,0.0,0.0,0.0,default,True,76*51-81-13,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1009,0.0,87-30+83,0.0,0.0,0.0,default,False,87-30+83-58,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1030,0.0,96+66-37,0.0,0.0,0.0,default,True,96+66-37,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1042,0.0,21+89-37,0.0,0.0,0.0,default,True,21+89-37,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1052,0.0,100-76+39,0.0,0.0,0.0,default,True,100-76+39,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,1085,0.0,30*44/8+32,0.0,0.0,0.0,default,True,30*44/8+32,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,134,0.0,39+76-3+41,0.0,0.0,0.0,default,True,39+76-3+41,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,177,0.0,34+80+70-99,0.0,0.0,0.0,default,True,34+80+70-99,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,190,0.0,8*16-77+15,0.0,0.0,0.0,default,True,8*16-77+15,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,200,0.0,65,0.0,0.0,0.0,default,True,65,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,216,0.0,2*76+59-11,0.0,0.0,0.0,default,True,2*76+59-11,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,218,0.0,10*65/5+3,0.0,0.0,0.0,default,True,10*65/5+3,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,219,0.0,33+87,0.0,0.0,0.0,default,True,33+87,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,230,0.0,91+18+74-52,0.0,1.0,0.0,default,True,91+18+74-52,0.0,1.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,237,0.0,53*81/2+33,0.0,0.0,0.0,default,True,53*81/2+33,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,238,0.0,35*25+27*9,0.0,0.0,0.0,default,True,35*25+27*9,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,247,0.0,37+67,0.0,0.0,0.0,default,True,37+67,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,249,0.0,97,0.0,0.0,0.0,default,True,97,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,299,0.0,99*97/89+99,0.0,0.0,0.0,default,True,99*97/89+99,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,328,0.0,78-20+49,0.0,0.0,0.0,default,True,78-20+49,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,345,0.0,44/40+63,0.0,0.0,0.0,default,False,44/40+63/5,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,359,0.0,67+24+65,0.0,0.0,0.0,default,False,67 + 24 + 65,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,367,0.0,57-4-8+81,0.0,0.0,0.0,default,True,57-4-8+81,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,-1.0,0.0,371,0.0,2*62/97+32,1.0,0.0,0.0,default,True,2*62/97+32,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,382,0.0,25*90-11-50,0.0,0.0,0.0,default,True,25*90-11-50,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,392,0.0,36*11+60,0.0,0.0,0.0,default,True,36*11+60,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,40,0.0,6*27/18,0.0,0.0,0.0,default,False,67-27-18,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,413,0.0,27*74-46,0.0,0.0,0.0,default,False,27*74-46-22,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,415,0.0,2*29-77+52,0.0,0.0,0.0,default,True,2*29-77+52,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,424,0.0,21*76/42-21,0.0,0.0,0.0,default,True,21*76/42-21,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,473,0.0,48-26+36,0.0,0.0,0.0,default,True,48-26+36,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,475,0.0,66+55+58-38,0.0,0.0,0.0,default,True,66+55+58-38,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,483,0.0,39+59-26,0.0,0.0,0.0,default,True,39+59-26,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,522,0.0,63-44+33,0.0,0.0,0.0,default,True,63-44+33,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,529,0.0,82+99-4-14,0.0,0.0,0.0,default,True,82+99-4-14,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,534,1.0,83 * 11,0.0,0.0,0.0,default,False,83*10. 35,0.0,0.0,1.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,578,0.0,9*46+5-96,0.0,0.0,0.0,default,False,9*5+46,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,583,0.0,25 * 10 + 53 - 90,0.0,0.0,0.0,default,False,25 * 10 + 53,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,-1.0,0.0,586,0.0,41+6+53-87,1.0,0.0,0.0,default,True,41+6+53-87,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,599,0.0,56/4+14,0.0,0.0,0.0,default,True,56/4+14,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,604,0.0,71+46-43+2,0.0,0.0,0.0,default,False,71+46+43-2,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,605,0.0,58+67-41,0.0,0.0,0.0,default,False,58+67-53,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,622,-1.0,47+69+79=199,0.0,0.0,1.0,default,False,47+69+79+98,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,623,0.0,59-29,0.0,0.0,0.0,default,False,59-29-32,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,632,0.0,50-1-47,0.0,0.0,0.0,default,True,50-1-47,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,642,0.0,66*66-71,0.0,0.0,0.0,default,True,66*66-71,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,646,0.0,8*95/2+67,0.0,0.0,0.0,default,False,8*2+67+95-77,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,661,0.0,64*18+46,0.0,0.0,0.0,default,False,64 * 18 + 69,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,681,0.0,22+56-69,0.0,0.0,0.0,default,True,22+56-69,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,1.0,707,0.0,18+54-63+32,0.0,0.0,0.0,default,False,18+54+63-32,0.0,1.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,723,0.0,24*72/100+47,0.0,0.0,0.0,default,True,24*72/100+47,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,729,0.0,73*9+4*9,0.0,0.0,0.0,default,True,73*9+4*9,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,782,0.0,19*82/10-89,0.0,0.0,0.0,default,False,10*19+82-89,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,840,0.0,10+22+91,0.0,0.0,0.0,default,True,10+22+91,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,848,0.0,17*61-5+12,0.0,0.0,0.0,default,False,17*61-5*12,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,855,0.0,71*9-455,0.0,0.0,0.0,default,True,71*9-455,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,874,0.0,32+90+92-67,0.0,0.0,0.0,default,True,32+90+92-67,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,882,0.0,48+71,0.0,0.0,0.0,default,True,48+71,0.0,0.0,0.0
True,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,892,0.0,4*12+87-10,0.0,0.0,0.0,default,True,4*12+87-10,0.0,0.0,0.0
False,factor_gaussian_lora:seed744368653:s0.0075:sign-1,0.0,0.0,910,0.0,84-21+20,0.0,0.0,0.0,default,False,21*20-84+14,0.0,0.0,0.0
